sample_id,AHNAK_T,AREG_T,ATXN1_T,BATF_T,BHLHE40_T,BIRC3_T,BTG2_T,C1orf162_T,CBLB_T,CCNH_T,CD38_T,CD83_T,CEMIP2_T,CH25H_T,CITED2_T,CRYBG1_T,CSF2_T,CTLA4_T,CTSL_T,DTHD1_T,DYRK2_T,EGR1_T,ERN1_T,F2R_T,FASLG_T,GABPB1-AS1_T,GADD45G_T,GLIPR1_T,GZMK_T,HECTD2_T,HLA-DQB1_T,ID3_T,IER2_T,IKZF4_T,IL6ST_T,IRF1_T,ITK_T,JUN_T,KLF10_T,LPAR6_T,MLLT3_T,MTHFD2_T,NEAT1_T,NFKBIA_T,NR4A2_T,OGFRL1_T,PAQR6_T,PELI1_T,PIM3_T,PNMA5_T,PRDM1_T,PTPN13_T,RGS1_T,RGS16_T,RNF19A_T,SLA_T,SOCS3_T,SYTL3_T,TAGAP_T,TGIF1_T,TNF_T,TNFAIP3_T,TP53INP1_T,TRPS1_T,TSC22D3_T,TXNIP_T,ZFP36_T,ZFP36L1_T,ADAM19_M,ADAM28_M,ADGRE3_M,AGPAT5_M,AK6_M,ALPK1_M,ANAPC13_M,ANKRD53_M,AREG_M,ARL2BP_M,ARRDC4_M,ARSK_M,ASPSCR1_M,BBC3_M,BCAS2_M,BCL2L11_M,BIRC3_M,BLOC1S1_M,BLOC1S2_M,BMPR2_M,BNIP3_M,BRCA2_M,BST2_M,C1orf52_M,C6orf136_M,C6orf89_M,C7orf26_M,CAPN12_M,CAPS2_M,CCDC112_M,CCNF_M,CCR6_M,CD2_M,CD3D_M,CD3G_M,CD58_M,CD6_M,CDC26_M,CDK5R1_M,CDKN1B_M,CERK_M,CERS4_M,CFAP20_M,CHTF8_M,CLINT1_M,CLN8_M,COMMD5_M,COX18_M,CREB3L2_M,CREBL2_M,CSF2RB_M,CSTF1_M,CTBP1-DT_M,CTNND1_M,CWF19L1_M,CX3CR1_M,CXCR3_M,CXCR4_M,DAPK3_M,DBI_M,DCK_M,DDIT4_M,DNAJB4_M,DNAJC18_M,DNM1L_M,DPY30_M,EIF5A_M,EIF5A2_M,ENPP4_M,EPHB1_M,ERN1_M,FAM102A_M,FAM110A_M,FAM168B_M,FCHSD2_M,FEM1A_M,FKBP5_M,FNDC10_M,GAB1_M,GABPB1-AS1_M,GATD1_M,GCC1_M,GLCCI1_M,GNG2_M,GOLGA3_M,GOLGA7_M,GPR183_M,GRASP_M,GSPT1_M,HERPUD1_M,HLX_M,HMCES_M,HS3ST3B1_M,ICAM3_M,IL10RA_M,IP6K1_M,IP6K2_M,ITGA5_M,ITPRIPL2_M,KCTD6_M,KIF21A_M,KLF9_M,KLHL6_M,KLRB1_M,LAT_M,LCK_M,LETM1_M,LGALS1_M,LILRB4_M,LINC01970_M,MADD_M,MAGOH_M,MAN1A1_M,MEA1_M,MICAL2_M,MINDY2_M,MIR4458HG_M,MKNK1_M,MLEC_M,MMP14_M,MOAP1_M,MYO1G_M,N4BP1_M,NAPSA_M,NEAT1_M,NIP7_M,NOD2_M,NRBF2_M,PAG1_M,PARP1_M,PDIA3_M,PDIA4_M,PDS5A_M,PER1_M,PFKFB2_M,PIR_M,PKN1_M,PMAIP1_M,PNKP_M,POLR2J_M,POM121C_M,PPIB_M,PPP1R13L_M,PPP1R21_M,PPP2R5C_M,PQBP1_M,PRDX2_M,PRDX5_M,PRRC2B_M,PSMA5_M,PSMB10_M,PSMB7_M,PTGS1_M,PTPMT1_M,PTPN1_M,RAB2A_M,RASD1_M,RECQL5_M,RGP1_M,RHBDF2_M,RNF125_M,RNF144B_M,RREB1_M,RRP12_M,RUSC1_M,RWDD2B_M,S100A4_M,S1PR2_M,SAC3D1_M,SCO2_M,SEC22C_M,SEMA7A_M,SEPT11_M,SESN1_M,SESTD1_M,SIDT1_M,SIGIRR_M,SIRPG_M,SLAMF7_M,SMAP2_M,SMIM3_M,SNIP1_M,SNX20_M,SOCS1_M,SOS1_M,SPOCK2_M,SREK1IP1_M,SRGAP2_M,STAMBPL1_M,SUCO_M,SUN2_M,TAF8_M,TAP1_M,TBC1D8_M,TENT4A_M,TENT5A_M,THEMIS2_M,TIFAB_M,TMED3_M,TMEM68_M,TMEM71_M,TNFAIP1_M,TNFRSF25_M,TNFSF12_M,TRIM25_M,TRNAU1AP_M,TRNT1_M,TSC22D3_M,TSPYL2_M,TST_M,TTC1_M,TUT1_M,TXNL4B_M,UMAD1_M,WAC-AS1_M,WBP1_M,XPA_M,ZFP36L2_M,ZNF160_M,ZNF408_M,ZNF503_M,ZNF778_M,ZNF789_M,treatment,patient_id
BIOKEY_13_Pre,3165.9587,216.90904,412.41125,2088.0442,1204.8748,1415.704,655.74097,329.1111,856.9247,173.75658,0.0,1283.9188,707.2113,0.0,211.68999,193.77908,0.0,1742.9117,1174.0049,0.0,174.38707,176.12868,0.0,0.0,0.0,327.68643,1059.3683,933.8208,0.0,151.2188,0.0,1285.2488,1275.1362,1420.2113,409.62012,1457.5863,1462.504,2620.164,194.6413,0.0,284.6631,580.83777,1134.2064,4356.402,1202.6587,0.0,0.0,1143.5956,863.235,0.0,0.0,318.12183,3006.857,1022.7455,2216.1719,2685.6191,819.60016,275.70105,528.272,1349.4768,569.25006,2589.2827,347.96292,572.709,5474.709,1496.7854,3061.769,5987.295,87.66301,169.41302,16.185642,57.628075,68.468124,60.099125,105.34815,0.0,95.83639,96.10052,0.0,0.0,69.143875,34.303654,165.5791,47.962055,230.39229,64.8558,152.08418,24.768145,32.063496,29.412434,496.50082,87.33557,44.874664,96.24187,18.182344,12.942621,0.0,75.01097,12.485857,59.270863,96.44201,17.929256,9.965974,146.97054,35.26139,93.10223,0.0,133.78069,33.62102,31.298845,46.00073,102.27926,141.3891,86.03313,73.91279,12.839971,50.30471,102.97745,112.03257,42.854576,27.204994,84.28257,28.1073,119.154755,116.85749,388.8238,26.202665,529.12775,231.5056,176.00476,0.0,5.97174,120.15868,69.489655,319.8999,12.380633,0.0,36.47724,124.78281,9.21711,23.045555,38.38086,209.0191,36.76458,120.17498,5.464898,27.33377,97.40485,21.938372,27.26013,16.967216,47.58933,24.96507,100.27672,339.0684,96.35664,42.38638,575.4513,44.915386,25.786568,48.591927,150.79279,290.227,8.612472,83.277985,73.60909,50.349407,20.918987,0.0,10.267107,60.66283,29.096172,36.33659,20.487503,46.499214,665.95483,253.93985,10.607977,42.461983,151.78502,103.296715,140.68848,26.119152,53.59562,6.0770903,35.31221,267.16122,33.689945,25.172523,85.20535,40.124016,141.37955,516.60565,20.481297,21.461279,67.34061,83.42783,181.82301,461.54858,159.05984,68.390205,38.3235,46.121803,3.0742767,73.93559,91.27296,50.212917,102.41317,33.455387,683.3697,4.9449306,30.652693,90.970245,176.00923,156.52507,297.1079,46.32098,198.01575,310.78763,165.92897,47.663315,88.13956,174.22897,246.4715,62.439934,0.0,26.175526,35.073696,57.60255,137.4783,59.352962,63.70667,32.28045,12.363634,798.8661,6.3051777,40.164104,49.471855,59.64195,12.873718,79.12664,16.754711,23.468143,39.72805,133.2725,9.731898,146.08405,138.2811,59.154957,12.087549,182.89784,67.278046,29.521753,33.030525,63.938534,38.846962,6.4647512,76.609665,34.65268,38.01079,327.5296,100.260414,12.828718,99.28803,270.88696,111.24121,39.191746,30.40157,30.496962,11.149046,17.31048,16.921724,55.446247,87.78943,45.797295,376.25876,202.89635,44.206635,95.900566,9.7032585,5.327151,14.913476,84.91822,90.64595,105.87491,499.95288,21.125725,0.0,50.595074,13.208975,34.719765,0,BIOKEY_13
BIOKEY_13_On,1578.8204,0.0,1628.4764,2795.0093,736.7986,1928.3279,460.67838,0.0,2424.3567,1681.4448,0.0,0.0,2082.1094,0.0,1099.9178,2046.0457,0.0,3915.146,0.0,394.61026,0.0,0.0,0.0,394.61026,0.0,1039.1298,0.0,997.4838,0.0,338.98117,457.93774,473.55005,0.0,536.8055,4083.2964,0.0,2241.1243,1283.5598,0.0,0.0,0.0,694.8686,3519.0464,5263.704,0.0,0.0,0.0,1987.8994,338.98117,0.0,1370.1069,787.63336,4430.3354,0.0,3701.177,4682.5776,0.0,0.0,2045.2307,1578.3109,338.98117,3025.0793,460.67838,0.0,4258.09,5710.595,3251.9524,4406.3223,160.50401,231.89012,0.0,111.879105,83.28579,84.4523,40.376396,0.0,733.388,40.376396,0.0,0.0,42.9094,0.0,69.34686,81.59485,383.1956,188.65448,40.376396,0.0,0.0,44.07591,698.95233,42.9094,0.0,44.07591,0.0,0.0,0.0,40.376396,0.0,44.07591,0.0,0.0,0.0,139.04582,0.0,127.361694,0.0,86.985306,0.0,0.0,0.0,107.32661,171.15802,69.34686,44.07591,40.376396,42.9094,111.879105,112.59876,0.0,44.07591,42.9094,0.0,0.0,112.59876,961.79095,0.0,518.9186,230.60255,440.4681,0.0,0.0,233.47806,0.0,374.91797,0.0,0.0,0.0,42.9094,0.0,0.0,0.0,263.5405,42.9094,404.73926,0.0,81.59485,151.55635,0.0,0.0,0.0,0.0,44.07591,42.9094,646.798,205.48541,40.376396,749.24005,118.34629,0.0,77.969894,120.879295,255.5428,0.0,0.0,42.9094,0.0,0.0,0.0,275.33072,141.25925,0.0,0.0,0.0,0.0,494.52676,244.5509,0.0,0.0,112.59876,122.04581,87.13913,0.0,0.0,0.0,0.0,118.34629,0.0,0.0,40.376396,0.0,40.376396,783.9917,0.0,0.0,69.34686,42.9094,224.47786,599.3377,190.56865,44.07591,519.0001,0.0,0.0,44.07591,0.0,44.07591,0.0,77.969894,686.5329,0.0,0.0,145.74507,108.493126,0.0,334.54153,84.4523,368.24332,390.7062,171.15802,0.0,69.34686,285.19604,208.76474,0.0,44.07591,0.0,122.04581,0.0,494.97263,109.72325,0.0,0.0,0.0,451.94284,0.0,0.0,0.0,0.0,0.0,111.013916,218.7449,0.0,0.0,84.4523,0.0,340.0807,467.37006,67.803185,0.0,44.07591,94.96992,83.28579,0.0,0.0,219.50702,0.0,0.0,42.9094,42.9094,323.89844,282.59842,77.969894,42.9094,288.2742,101.811165,69.34686,0.0,0.0,0.0,0.0,0.0,44.07591,86.985306,42.9094,589.0896,177.01137,42.9094,0.0,0.0,0.0,0.0,44.07591,0.0,44.07591,936.201,42.9094,0.0,0.0,0.0,44.07591,1,BIOKEY_13
BIOKEY_16_Pre,2057.7095,110.62685,857.3182,2112.12,1131.745,1703.812,868.909,290.63647,1553.8528,791.3521,689.6055,382.11554,1348.8899,16.267012,672.0197,646.0257,253.38939,3100.7961,232.35631,248.96805,198.09839,182.06224,326.63644,393.40152,231.90395,443.45813,568.43146,525.27563,271.57913,114.75999,327.73663,259.13275,1502.1101,383.13727,2243.6768,1073.9222,1384.496,2000.9906,87.22931,201.84128,370.23453,1560.7352,1752.9738,3152.3374,1292.4607,69.97286,0.0,705.4955,828.5165,0.0,1172.0747,702.9815,3450.2366,307.17664,1974.134,2287.8389,604.98065,532.312,890.655,614.2394,1124.092,2376.7637,390.85474,564.02563,4508.629,2854.6272,2441.8284,4529.303,101.42094,141.44978,3.924814,51.30142,56.034576,59.944572,76.658356,2.8409457,154.09204,67.80449,19.252016,22.88113,29.926096,18.5944,73.87122,64.71973,261.06018,52.58828,130.20943,94.60626,38.97739,74.23756,540.9397,51.675327,42.085533,81.52142,50.122498,0.0,0.0,94.50689,5.7347226,59.094543,105.52115,48.94572,28.4248,105.97147,32.1659,84.51781,22.742886,109.62252,65.703514,22.255312,32.90316,122.849365,183.04712,127.91205,49.87376,0.0,82.36277,80.9846,240.07193,50.5068,4.6062465,106.445496,39.62203,19.303886,150.55951,395.9645,44.93107,476.70135,353.36072,155.03833,3.924814,0.0,78.23683,77.69394,184.07004,0.0,23.68731,128.96912,223.72739,42.559376,62.59199,27.4117,498.84076,41.946457,239.496,4.9776998,34.892582,54.392357,39.53752,16.027048,55.8357,55.07368,64.924416,129.74396,511.45093,68.94629,101.12444,687.7072,21.312975,26.575975,43.942028,97.01736,305.464,41.140804,77.58299,15.2455225,34.393276,16.03482,4.4516883,24.2563,131.9807,13.149083,37.055607,28.377785,52.16154,510.16315,245.4123,12.875085,49.337845,165.71185,54.304348,119.196945,21.128002,68.11374,29.842512,46.522495,248.97203,22.625921,29.44559,149.06723,73.987404,57.528652,475.52032,75.639114,53.25038,104.89928,172.78271,174.92354,392.87244,131.45245,89.79854,32.164604,87.70843,3.8744211,86.05871,52.45153,51.234024,144.37123,17.465244,539.2734,15.924626,71.93203,114.1443,174.08206,54.32055,289.15982,119.86075,196.94493,305.37076,133.13599,33.32838,56.84891,251.20465,183.67271,147.7539,65.55533,46.74134,101.604744,36.1719,175.446,74.93983,14.437781,33.781425,20.439306,507.35474,13.788244,27.547525,108.22562,128.27353,55.641106,89.77368,43.9078,22.789293,76.91195,33.721928,4.4516883,261.66592,100.32765,72.153275,28.854063,125.80737,194.06282,53.84306,29.39239,97.536156,97.07952,56.221153,60.812115,35.2341,25.904152,519.2079,155.2203,6.9061303,90.64019,170.50967,87.01654,92.56268,49.090603,16.819534,26.03472,3.8744211,44.695118,142.00659,63.58457,78.27928,278.58978,116.96815,10.310317,86.73369,7.866501,50.300385,70.418205,45.94712,72.15133,89.085144,504.485,30.472733,7.6089597,9.119808,16.126326,21.717087,0,BIOKEY_16
BIOKEY_16_On,1436.232,185.6455,714.04626,2988.9307,817.0093,1803.657,522.13116,194.78928,1773.8451,991.96625,808.7434,129.62541,1451.865,305.32745,1507.3015,1053.1093,62.701744,3007.8215,262.32062,435.26416,107.13847,140.27379,616.1592,593.40405,122.27972,621.97675,265.5256,855.34344,342.53082,520.3534,709.7919,283.34885,871.8336,301.13416,2836.493,924.34875,1573.0148,1904.8234,106.87217,395.4376,452.90042,1834.3832,2877.8218,4382.2666,357.68042,252.65778,24.886934,1129.1101,764.05896,40.779808,2053.8994,898.4335,3995.3738,95.10699,2514.5405,3008.762,276.28464,824.9127,1367.6206,869.2225,483.65283,2744.723,317.3439,726.2681,4298.571,4096.065,3376.727,2484.6921,160.87848,109.682076,0.0,86.11578,49.727203,79.928246,63.261032,23.094439,371.2063,77.86013,17.538897,17.673151,38.910507,6.20023,63.60087,107.52998,294.04288,97.42931,121.253876,65.09621,12.413801,56.469246,555.6892,77.81289,23.187077,52.78754,34.704266,7.793763,12.798424,58.956573,3.1558206,19.764648,32.858025,7.5966487,1.794045,81.57235,0.0,123.88673,12.857074,62.784595,44.981236,22.094778,17.96793,135.80621,169.22328,261.6801,35.400856,23.508043,165.96198,55.521675,266.0266,42.060486,20.270184,103.70254,39.96686,14.3157425,331.06882,609.3068,12.739034,533.1803,314.76,460.41162,105.37968,24.116224,103.9917,72.24918,266.69196,0.0,28.957346,134.25096,244.92003,10.190067,52.43682,32.65599,416.20795,16.68853,406.8239,0.0,130.98901,122.921265,37.210445,11.120549,58.52588,17.317558,86.98507,109.968445,533.1925,177.85545,75.18093,688.01917,28.981306,18.105625,62.56537,102.017395,268.44833,19.266195,78.18615,24.160213,36.710876,11.9192505,0.0,67.61291,194.25423,4.901883,3.420745,3.7852504,53.996403,416.6099,320.3817,47.44593,38.254635,123.856865,112.28902,112.00953,11.45662,43.209465,12.730718,65.54209,184.4991,14.197703,12.771773,120.67044,41.853687,183.28183,769.511,41.128338,18.098024,60.95041,210.11185,179.6286,400.54944,199.81548,105.890945,135.05087,169.06786,7.6531796,49.361637,194.95435,42.482067,101.31021,52.936146,583.35547,2.3968215,56.793674,114.213905,131.94925,43.236332,291.73,60.786854,206.28189,307.16547,122.854095,16.268015,95.76362,315.2362,178.33018,144.74023,124.331665,19.754993,200.9559,13.905666,280.9275,124.24897,29.323282,24.622078,19.192226,504.7561,3.7372768,34.06813,88.58564,38.477127,86.18337,100.52759,81.77108,34.927444,142.1925,52.413204,4.163736,252.10966,228.70204,161.38322,30.870476,160.41713,492.22098,48.322098,12.0111,68.898994,134.30504,102.05956,77.15359,45.964767,68.8913,494.10196,187.58873,25.745657,54.086266,216.12442,68.59364,107.75375,21.151108,1.5956048,23.55628,5.8512244,28.734907,60.377907,42.712612,58.838215,523.16077,173.00981,10.168428,69.77611,9.344822,28.79999,54.2387,45.00097,71.46364,59.75873,717.6899,37.58056,6.1999917,1.8134148,6.6261454,24.473621,1,BIOKEY_16
BIOKEY_19_Pre,2671.4507,0.0,504.1319,2254.2307,1461.1969,1063.5287,1093.7852,924.066,990.77893,606.51385,0.0,1280.5044,1298.8768,0.0,1031.0087,811.12476,0.0,2543.2368,1779.1655,0.0,372.58484,563.941,304.45514,0.0,240.72491,510.61432,983.82556,323.2882,0.0,206.15915,68.311,561.73615,1646.3757,1385.6604,1131.6603,585.23737,821.30835,2495.6746,372.58484,167.09836,876.71674,509.90585,2232.6226,3246.3708,2695.3562,0.0,0.0,878.6605,759.1091,0.0,212.65251,195.09596,1791.6648,716.9562,2093.3374,2881.471,427.00623,195.09596,957.7753,935.38995,789.5812,1871.2363,0.0,513.5246,4543.2427,2220.9094,3208.112,6782.4756,46.218155,192.71303,14.031889,32.026108,64.5547,47.829124,96.70506,2.6479735,235.62914,102.57262,51.94401,2.5733287,84.32128,33.248814,110.915146,49.238365,182.54944,28.928947,83.27687,36.95858,27.132357,31.816723,349.89706,72.38058,26.344666,70.19947,49.584282,2.0612626,3.2703483,53.24408,6.1834693,26.688477,95.872986,39.088116,41.1009,149.12257,36.464672,70.42922,3.4747276,192.9993,74.78034,17.8544,50.293854,106.71441,168.54622,87.23537,46.72053,24.417187,71.04178,142.54118,156.51599,22.983507,15.112614,162.90582,29.206764,167.4254,53.411526,331.37674,35.847687,338.68417,139.335,248.40628,20.393148,2.6008708,103.83835,86.5506,254.84563,2.8818488,4.3895974,43.058643,127.447655,17.40488,75.858,61.285667,175.82896,29.986769,143.45853,5.27615,16.836094,108.64194,29.52778,26.283106,5.988875,85.76152,49.120495,117.66709,390.54965,171.29085,95.168816,568.7823,29.793032,34.4235,26.076471,171.55064,356.4864,25.672573,58.56833,74.2345,46.335014,33.44908,8.407032,60.174427,34.57977,4.1427712,35.771397,25.188301,36.923843,538.3664,153.94586,22.689878,40.997772,181.80527,51.86964,139.89478,37.229446,46.980446,2.52102,53.6652,238.12013,29.935253,17.770956,78.38722,46.04772,119.983826,587.98895,24.210512,33.985626,131.60995,62.054554,120.38139,399.88116,133.42381,55.636723,144.11304,19.446035,1.487576,75.87148,92.472565,104.83516,135.7136,35.75339,545.20496,5.43762,67.83504,78.871605,175.92345,135.2234,248.5732,118.05412,160.46686,296.22827,115.3907,65.82485,57.02361,214.04736,206.28662,45.62803,13.206225,18.979269,35.420887,93.131676,142.39403,56.86614,100.604744,33.75148,18.96381,787.8673,3.9541643,19.919281,107.261536,51.690273,15.983886,80.13792,32.39649,25.28861,49.75227,115.658165,7.0907664,48.317684,254.04733,30.449858,22.603,139.66048,28.446827,31.007854,56.999237,128.96333,55.6262,6.1227016,68.459984,132.41081,42.479057,138.16835,46.49568,11.967747,108.19553,134.81166,58.17172,99.9634,34.286167,54.56011,21.759752,17.2966,33.67754,48.631264,75.76003,51.227917,478.44113,104.29728,50.472725,66.170235,7.170268,13.208701,42.38095,102.1119,79.32005,100.34588,844.58417,36.868904,5.439022,67.10731,15.580729,23.912153,0,BIOKEY_19
BIOKEY_19_On,1713.4922,271.88605,1018.95447,2734.047,1021.8761,2021.4655,567.46063,234.65456,1269.722,966.6054,224.50278,206.8618,1741.5123,174.42813,1142.4619,1181.1998,0.0,2410.0537,682.7285,175.58862,152.26698,345.20145,216.72078,230.69145,41.009235,834.5938,248.29976,710.9745,54.849934,336.24603,527.4498,282.15372,957.48834,401.0681,2193.1733,531.66266,936.8355,1096.8779,69.42822,323.78223,418.05334,1412.0303,2194.558,5063.1523,508.5588,103.33009,0.0,1291.4872,532.76587,72.81795,536.9332,160.13171,3291.2122,88.00295,2317.8562,3341.481,268.75125,295.7996,1487.2976,630.084,344.29898,2372.923,481.3382,276.55756,5345.617,5545.797,3947.3027,2805.123,88.640884,142.01231,0.0,51.756466,59.34145,46.799557,66.493774,14.902975,149.52109,108.90183,51.331535,0.0,29.279446,14.264401,38.10311,58.711296,287.03513,136.08868,85.19685,29.835613,28.659536,81.50174,419.12085,63.307148,19.884562,58.135372,24.802872,0.0,13.763069,56.31228,0.0,25.376865,16.1667,14.801102,25.453238,158.8987,11.053157,125.217674,34.816734,120.22742,54.849983,0.0,22.00992,84.014854,230.03049,142.14352,42.780533,31.288385,105.60721,98.71192,165.65846,27.963356,21.871864,161.35384,14.977563,57.168877,122.593544,470.03403,11.413558,480.0394,248.86249,456.51892,14.7959175,5.994649,99.03651,83.11374,290.8797,6.471967,42.042618,90.993,129.36331,3.4099386,48.262608,43.99777,218.11496,15.376785,314.02005,0.0,65.70266,121.26645,4.4385476,16.867504,26.517405,27.75904,55.07538,107.44809,307.74765,90.610214,112.95005,606.79504,74.52057,19.993504,77.32053,143.08707,239.64421,0.0,74.3871,38.0114,29.13547,14.48416,0.0,164.19138,141.99196,0.0,8.449116,8.346429,29.818813,612.2042,285.90942,14.12903,47.24858,87.72378,80.57551,110.814644,4.4433675,41.804977,0.0,27.606237,274.01794,54.1054,5.024601,65.16931,44.335785,256.79364,550.6031,16.70281,8.983669,87.10786,135.0401,177.0468,461.52463,161.56886,135.11534,116.04362,132.81493,5.994649,65.797745,100.270744,80.43462,51.961918,22.696283,638.04834,0.0,31.732813,114.32342,145.85938,75.97894,339.32407,99.64048,234.7502,367.95718,137.65259,87.43009,101.20599,237.97682,177.20639,98.634796,35.168365,8.806973,117.86667,54.13943,242.65967,104.0575,8.88729,31.490726,21.749908,569.802,5.024601,26.984003,95.3801,34.81337,49.505497,141.54286,111.91523,14.373073,77.53519,69.82939,0.0,195.55365,257.51358,107.61395,31.619751,141.30678,178.03687,59.916264,4.557811,56.87741,120.77478,60.678333,27.597683,83.02254,68.73423,346.34848,96.04146,4.4538054,63.76188,190.77588,33.168232,149.53511,23.781116,5.636531,16.860323,9.552989,35.21668,40.64367,36.163136,21.42841,620.18896,112.48644,52.05848,76.5567,0.0,11.804439,4.557811,59.14005,81.75041,52.415684,671.5326,69.25071,0.0,20.109928,0.0,53.357468,1,BIOKEY_19
BIOKEY_28_Pre,1844.1292,254.91396,799.0577,2170.6482,2211.9756,1413.0485,941.3776,311.66183,1567.0148,543.88385,464.8449,584.93756,939.54144,0.0,1008.1397,161.76738,712.58075,2977.5193,223.59726,106.14442,48.832855,273.9794,236.63878,385.71942,578.1905,381.29553,429.7315,780.9116,0.0,156.10704,846.8527,401.8399,2349.7253,488.25418,666.7458,1296.7734,975.1815,4123.4434,278.70267,409.28693,377.43796,1130.2103,1716.0193,1900.7595,1472.7375,0.0,0.0,369.15048,960.62384,0.0,1174.5867,797.4465,3210.3037,842.4486,1920.7035,1887.2487,792.21545,843.6704,715.02655,773.2836,1248.3383,2527.8455,172.69696,539.2541,3287.8958,1210.2982,2403.7744,5416.185,216.05925,120.81647,24.957167,81.03638,65.54103,26.375399,94.5922,0.0,123.25472,71.68325,21.124056,0.0,54.27643,22.228512,69.32873,72.33004,140.69714,212.50056,123.64908,56.81627,51.57616,18.219563,471.5733,167.58092,102.63258,59.79728,53.98161,14.391511,0.0,69.83836,0.0,32.36844,90.29228,0.0,0.0,91.967804,0.0,93.61601,0.0,113.57099,106.21807,44.811287,46.201084,108.021,160.95909,87.86931,55.610096,22.228512,50.34319,80.26655,243.3942,60.295887,0.0,168.90015,40.095585,47.480602,85.72581,208.42471,41.67286,609.3063,259.34006,203.00233,0.0,0.0,62.294434,114.41071,358.22168,16.720684,0.0,25.518045,43.737602,0.0,89.58077,49.560722,289.3337,21.370535,214.11995,0.0,11.905398,92.358025,38.88344,44.811287,38.304638,71.25188,16.209274,100.774635,262.68607,33.375607,66.27313,465.12512,32.70378,52.000984,50.504963,108.77691,335.9487,68.21024,67.38897,102.675674,81.1454,13.112536,23.238646,13.051768,157.21548,0.0,21.124056,0.0,41.094063,730.48535,394.93573,0.0,67.38897,130.39252,96.53465,184.74608,54.331535,72.29761,46.311497,95.61174,286.87833,30.847368,38.747566,215.97528,16.209274,172.74632,589.2571,47.444386,56.30486,144.48448,193.79158,115.3981,389.87015,144.66327,69.35755,14.391511,35.28028,0.0,119.49044,64.63997,68.710976,115.46872,19.759687,497.3305,22.516907,103.35793,86.92773,214.47205,119.80792,295.16687,173.06844,154.75658,333.621,76.80497,54.775215,78.924484,186.521,172.23042,37.44666,0.0,67.355,192.28235,16.076124,146.19374,109.41338,47.769775,65.46874,30.932472,775.6044,16.720684,27.513924,167.37955,54.145824,21.124056,124.2755,16.654924,40.095585,22.228512,110.96339,0.0,163.39978,97.81357,25.518045,52.000984,273.03198,156.63007,0.0,0.0,135.96472,188.72725,103.21964,53.82784,118.50452,39.343613,301.88336,46.334232,25.541264,146.20496,112.36904,69.27597,67.82846,52.49443,0.0,33.029453,0.0,50.896507,67.33605,131.67824,147.27193,394.0772,56.87336,27.513924,106.411896,18.219563,38.437786,57.21983,70.77348,152.62085,49.913208,313.36563,38.72618,22.228512,14.391511,16.186535,11.905398,0,BIOKEY_28
